id,name,position,shirt_number,team_id,team_side,substitute,captain,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,rating,possession_lost_ctrl,rating_original,rating_alternative,goals_prevented,match_id,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal
989894,Woyo Coulibaly,D,26,31,away,False,False,13.0,13.0,,,0.0,,,,52.0,22.0,6.0,3.0,6.0,6.4,,12499316,,,1.0,5.0,2.0,,,,1.0,,,,1.0,0.0842,0.45335,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,
928103,Enrico Del Prato,D,15,2690,away,False,True,19.0,16.0,2.0,,0.0,,,,90.0,28.0,7.0,3.0,7.0,7.0,,12499316,,,3.0,3.0,2.0,,,,4.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
983510,Botond Balogh,D,4,2690,away,False,False,32.0,28.0,5.0,2.0,0.0,,,,90.0,50.0,7.5,5.0,7.5,7.3,,12499316,,,2.0,2.0,3.0,,,,7.0,1.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
891346,Emanuele Valeri,D,14,2690,away,False,False,16.0,9.0,1.0,,0.0,,,,90.0,47.0,7.7,13.0,7.7,7.5,,12499316,3.0,1.0,,6.0,9.0,1.0,,,3.0,1.0,4.0,3.0,2.0,,0.0221044,2.0,3.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
934384,Adrián Bernabé,M,10,2690,away,False,False,33.0,23.0,5.0,1.0,0.0,,,,89.0,49.0,7.1,12.0,7.1,7.2,,12499316,1.0,1.0,1.0,3.0,4.0,1.0,,,2.0,3.0,,1.0,,0.0137,0.0299969,,3.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,
909991,Simon Sohm,M,19,2693,away,False,False,19.0,15.0,1.0,1.0,0.0,,,,90.0,27.0,6.8,4.0,6.8,7.0,,12499316,,,,2.0,3.0,,,,3.0,,2.0,,2.0,0.0661,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1017649,Matteo Cancellieri,M,22,2699,away,False,False,10.0,5.0,1.0,,0.0,,,,55.0,22.0,6.9,9.0,6.9,6.7,,12499316,1.0,,,3.0,4.0,1.0,,,,,,,,0.0343,0.0121422,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,
156019,Hernani,M,27,2690,away,False,False,14.0,10.0,1.0,1.0,0.0,,,,71.0,31.0,7.1,10.0,7.1,6.7,,12499316,2.0,1.0,,6.0,4.0,2.0,,,1.0,,,3.0,3.0,0.0233,0.0955503,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
812145,Dennis Man,M,98,2952,away,False,False,13.0,13.0,,,0.0,,,,89.0,30.0,6.6,10.0,6.6,6.2,,12499316,3.0,1.0,3.0,8.0,1.0,,,,,,1.0,,2.0,0.0233,0.028407,,,,,4.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,
1086223,Ange-Yoan Bonny,F,13,2697,away,False,False,10.0,6.0,1.0,,0.0,,,,72.0,23.0,6.4,8.0,6.4,6.1,,12499316,,,4.0,7.0,3.0,2.0,,,,,,1.0,1.0,0.4522,,,2.0,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,
1394202,Antoine Hainaut,M,20,2690,away,True,False,,,,,0.0,,,,35.0,13.0,7.0,1.0,7.0,7.3,,12499316,,,,,5.0,,,,4.0,1.0,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
979043,Gabriel Charpentier,F,9,2690,away,True,False,5.0,2.0,1.0,,0.0,,,,19.0,15.0,6.6,9.0,6.6,6.6,,12499316,,,2.0,8.0,5.0,1.0,,,,,,,4.0,,0.00982806,4.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
925242,Valentin Mihăilă,F,28,3064,away,True,False,3.0,1.0,,,0.0,,,,18.0,11.0,6.7,5.0,6.7,6.5,,12499316,,,,2.0,2.0,1.0,2.0,,,,,2.0,,0.0779,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1110136,Mandela Keita,M,16,2690,away,True,False,1.0,1.0,,,0.0,,,,1.0,2.0,,,,,,12499316,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
958167,Drissa Camara,M,23,241802,away,True,False,1.0,1.0,,,0.0,,,,1.0,2.0,,,,,,12499316,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
990411,Edoardo Corvi,G,40,2690,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80532,Leandro Chichizola,G,1,2706,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139094,Gianluca Di Chiara,D,77,2796,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473137,Giovanni Leoni,D,46,2690,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958517,Lautaro Valenti,D,5,2690,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789958,Yordan Osorio,D,3,241802,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155432,Anas Haj Mohamed,F,61,2690,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856065,Pontus Almqvist,F,11,2690,away,True,False,,,,,,,,,,,,,,,,12499316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308182,Ivan Provedel,G,94,2699,home,False,False,29.0,19.0,12.0,3.0,0.0,,1.0,1.0,90.0,34.0,6.0,10.0,6.0,6.0,-0.0304,12499321,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
273405,Manuel Lazzari,D,29,2699,home,False,False,19.0,17.0,2.0,,0.0,,,,38.0,34.0,7.1,9.0,7.1,6.9,,12499321,8.0,3.0,,,3.0,,,,,,,1.0,,,0.126431,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,
965828,Mario Gila Fuentes,D,34,2699,home,False,False,56.0,51.0,5.0,4.0,0.0,,,,90.0,74.0,7.4,5.0,7.4,7.5,,12499321,,,4.0,10.0,11.0,,,,3.0,1.0,1.0,8.0,2.0,0.0211,0.0236074,2.0,1.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,
227864,Alessio Romagnoli,D,13,2699,home,False,False,38.0,36.0,1.0,,0.0,,,,90.0,47.0,7.1,3.0,7.1,7.0,,12499321,,,1.0,2.0,6.0,,,,4.0,1.0,1.0,2.0,,,,4.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
944973,Nuno Tavares,D,30,2699,home,False,False,34.0,27.0,1.0,,1.0,,,,86.0,55.0,7.3,17.0,7.3,7.3,,12499321,8.0,1.0,1.0,2.0,6.0,1.0,,,2.0,,1.0,1.0,,,0.147473,2.0,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
852404,Mattéo Guendouzi,M,8,2699,home,False,False,53.0,48.0,6.0,5.0,0.0,,,,90.0,65.0,7.5,8.0,7.5,8.0,,12499321,,,1.0,2.0,3.0,,,,2.0,,,1.0,,,0.600596,,1.0,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,
937324,Nicolò Rovella,M,6,2699,home,False,False,53.0,49.0,2.0,2.0,0.0,,,,90.0,72.0,7.3,8.0,7.3,7.2,,12499321,1.0,,1.0,4.0,10.0,,,,2.0,,,7.0,,0.0307,0.0116951,1.0,1.0,,2.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
976381,Gustav Isaksen,M,18,2699,home,False,False,26.0,24.0,,,0.0,,,,73.0,47.0,6.7,12.0,6.7,6.2,,12499321,5.0,1.0,1.0,6.0,3.0,2.0,1.0,,,,,3.0,,0.1508,0.0194651,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
960080,Boulaye Dia,M,19,2699,home,False,False,25.0,21.0,3.0,3.0,0.0,,,,86.0,35.0,7.3,7.0,7.3,6.8,,12499321,,,2.0,5.0,5.0,1.0,,,,,,1.0,2.0,0.1166,0.0269629,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,
293581,Mattia Zaccagni,M,10,2699,home,False,True,30.0,24.0,1.0,,0.0,,,,87.0,53.0,7.6,15.0,7.6,7.8,,12499321,6.0,2.0,1.0,4.0,6.0,2.0,1.0,1.0,,,,,,0.2513,0.293254,1.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
877013,Valentín Castellanos,F,11,2699,home,False,False,17.0,12.0,2.0,2.0,1.0,,,,90.0,33.0,5.8,10.0,5.8,4.6,,12499321,1.0,,6.0,14.0,3.0,1.0,3.0,,,,1.0,,3.0,1.4457,0.0366863,3.0,,2.0,3.0,1.0,,,,2.0,,3.0,1.0,,,,,1.0,,,,,,,
267619,Adam Marušić,D,77,2699,home,True,False,23.0,21.0,,,0.0,,,,52.0,43.0,6.9,7.0,6.9,7.0,,12499321,2.0,,2.0,3.0,5.0,1.0,,,2.0,,1.0,4.0,,,0.00904074,,1.0,,,,,,,,,,,,,,,,,,,,,,
35428,Pedro,F,9,2699,home,True,False,10.0,9.0,1.0,1.0,0.0,,,,17.0,18.0,7.4,3.0,7.4,7.9,,12499321,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,,2.0,,0.0294,0.0536056,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
826186,Luca Pellegrini,D,3,2699,home,True,False,3.0,1.0,2.0,,0.0,,,,11.0,5.0,6.4,3.0,6.4,6.6,,12499321,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
587628,Gaetano Castrovilli,M,22,241802,home,True,False,2.0,1.0,,,0.0,,,,11.0,4.0,6.7,1.0,6.7,6.6,,12499321,,,,,,,,,1.0,,,,,0.0572,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1069244,Tijjani Noslin,F,14,2699,home,True,False,1.0,,,,0.0,,,,10.0,2.0,6.4,1.0,6.4,6.4,,12499321,,,1.0,3.0,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
984095,Alessio Furlanetto,G,55,2699,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913762,Christos Mandas,G,35,2699,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217784,Patric,D,4,2699,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339231,Samuel Gigot,D,2,2699,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910121,Fisayo Dele-Bashiru,M,7,2699,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004505,Loum Tchaouna,F,20,6,home,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925285,Devis Vásquez,G,23,2702,away,False,False,37.0,23.0,16.0,2.0,0.0,2.0,2.0,4.0,90.0,51.0,7.2,14.0,7.2,6.4,-0.0238,12499321,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
1126175,Saba Goglichidze,D,2,2695,away,False,False,29.0,22.0,3.0,1.0,0.0,,,,90.0,36.0,6.2,8.0,6.2,6.0,,12499321,,,2.0,4.0,2.0,,,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
840414,Ardian Ismajli,D,34,2696,away,False,False,33.0,25.0,5.0,1.0,0.0,,,,90.0,52.0,7.0,9.0,7.0,7.1,,12499321,,,,,11.0,,,,12.0,,2.0,1.0,,0.0108,,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
1009268,Mattia Viti,D,21,2693,away,False,False,52.0,44.0,10.0,6.0,0.0,,,,90.0,71.0,7.0,11.0,7.0,7.0,,12499321,,,,4.0,10.0,2.0,1.0,,3.0,,2.0,4.0,1.0,0.0653,0.00571656,4.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
186845,Alberto Grassi,M,5,2761,away,False,True,26.0,21.0,3.0,1.0,0.0,,,,90.0,34.0,6.5,6.0,6.5,6.4,,12499321,,,,3.0,2.0,,,,,1.0,1.0,2.0,2.0,,0.0056601,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
541578,Emmanuel Gyasi,M,11,2715,away,False,False,17.0,13.0,,,0.0,,,,90.0,37.0,6.4,7.0,6.4,6.4,,12499321,1.0,1.0,3.0,8.0,3.0,1.0,,,4.0,,,2.0,3.0,,0.0237653,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
907667,Faustino Anjorin,M,8,2696,away,False,False,20.0,15.0,2.0,1.0,0.0,,,,65.0,37.0,6.9,10.0,6.9,7.0,,12499321,1.0,1.0,,4.0,8.0,1.0,,,,1.0,,1.0,1.0,0.1287,0.00631681,1.0,2.0,1.0,1.0,5.0,4.0,,,,,,,1.0,,,,,,,,,,,
1012179,Jacopo Fazzini,M,10,2693,away,False,False,11.0,9.0,,,0.0,,,,65.0,23.0,6.4,7.0,6.4,6.3,,12499321,,,2.0,6.0,3.0,2.0,,,2.0,,,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
814589,Giuseppe Pezzella,M,3,2761,away,False,False,9.0,6.0,2.0,,0.0,,,,53.0,27.0,6.3,9.0,6.3,5.9,,12499321,3.0,1.0,,6.0,1.0,3.0,,,1.0,,,1.0,3.0,,0.0675664,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
965008,Sebastiano Esposito,F,99,2697,away,False,False,14.0,10.0,1.0,,0.0,,,,83.0,26.0,7.1,10.0,7.1,7.6,,12499321,1.0,,2.0,7.0,5.0,2.0,1.0,1.0,,,,,,0.2648,0.0139147,2.0,2.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,
920744,Ola Solbakken,F,17,1292,away,False,False,23.0,17.0,1.0,1.0,0.0,,,,83.0,31.0,6.2,14.0,6.2,6.0,,12499321,1.0,,3.0,9.0,1.0,2.0,,,,,,,2.0,,0.0100305,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,
905264,Liberato Cacace,D,13,64,away,True,False,10.0,7.0,2.0,,0.0,,,,37.0,28.0,6.5,9.0,6.5,6.3,,12499321,5.0,1.0,,3.0,2.0,,,,2.0,,,,,0.0793,0.0264548,1.0,,1.0,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
287573,Liam Henderson,M,6,2711,away,True,False,6.0,5.0,,,0.0,,,,25.0,7.0,6.5,1.0,6.5,6.5,,12499321,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1000015,Emmanuel Ekong,F,19,1892,away,True,False,4.0,1.0,,,0.0,,,,25.0,16.0,6.1,10.0,6.1,6.5,,12499321,,,,7.0,4.0,3.0,,,,,,2.0,,,,1.0,,,,5.0,1.0,,,,,,,,,,,,,,,,,,
137667,Mattia De Sciglio,D,22,241802,away,True,False,2.0,1.0,,,0.0,,,,14.0,8.0,6.6,3.0,6.6,6.5,,12499321,2.0,1.0,,,3.0,,,,,,,,,,0.0145201,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
930191,Lorenzo Colombo,F,29,2713,away,True,False,4.0,1.0,,,0.0,,,,14.0,5.0,6.5,3.0,6.5,6.3,,12499321,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,0.00595448,1.0,,,,,,,,,,,,,,,,,,,,,,,
1397725,Jacopo Seghetti,G,12,2726,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848420,Federico Brancolini,G,98,2705,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165371,Luca Marianucci,D,35,2714,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466118,Lorenzo Tosto,D,31,2705,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587126,Nicolas Haas,M,32,2705,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603738,Junior Sambia,D,7,241802,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839226,Pietro Pellegri,F,9,2705,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397346,Ismael Konate,F,90,2705,away,True,False,,,,,,,,,,,,,,,,12499321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923820,Semuel Pizzignacco,G,21,2729,home,False,False,34.0,24.0,24.0,14.0,0.0,,3.0,4.0,90.0,40.0,7.5,10.0,7.5,7.7,0.093,12499322,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
165583,Armando Izzo,D,4,2729,home,False,False,46.0,38.0,8.0,5.0,0.0,,,,90.0,65.0,7.2,12.0,7.2,7.2,,12499322,2.0,,,2.0,5.0,1.0,,,1.0,3.0,2.0,3.0,1.0,,0.00689462,2.0,,,,,,,,,,,,,,,,,,,,,,,
208988,Pablo Marí,D,22,2693,home,False,False,36.0,34.0,7.0,5.0,0.0,,,,90.0,50.0,6.9,3.0,6.9,6.9,,12499322,,,,4.0,4.0,,,,5.0,1.0,3.0,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
970978,Andrea Carboni,D,44,2729,home,False,False,34.0,26.0,3.0,3.0,0.0,,,,90.0,50.0,7.2,10.0,7.2,6.5,,12499322,2.0,1.0,2.0,7.0,4.0,,,,6.0,,2.0,2.0,3.0,,0.00876876,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
807291,Pedro Pereira,M,13,7802,home,False,False,18.0,12.0,3.0,,0.0,,,,73.0,35.0,6.2,11.0,6.2,6.2,,12499322,2.0,,1.0,7.0,3.0,2.0,,,2.0,,1.0,1.0,3.0,,0.00775495,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
1000366,Warren Bondo,M,38,2761,home,False,False,23.0,20.0,1.0,,0.0,,,,90.0,29.0,6.4,5.0,6.4,6.6,,12499322,,,2.0,5.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1101992,Alessandro Bianco,M,42,2693,home,False,False,17.0,11.0,,,0.0,,,,63.0,29.0,6.8,8.0,6.8,6.7,,12499322,2.0,1.0,,1.0,2.0,,,,2.0,,1.0,,1.0,,0.072689,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
377302,Georgios Kyriakopoulos,M,77,3248,home,False,False,24.0,16.0,3.0,1.0,0.0,,,,90.0,46.0,6.3,13.0,6.3,6.4,,12499322,3.0,,1.0,5.0,3.0,2.0,,,3.0,,,1.0,1.0,,0.00793425,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
350210,Matteo Pessina,F,32,2729,home,False,True,29.0,23.0,3.0,2.0,0.0,,,,90.0,48.0,6.7,14.0,6.7,7.0,,12499322,,,,5.0,7.0,5.0,,,2.0,,1.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
970928,Daniel Maldini,F,14,2686,home,False,False,25.0,20.0,1.0,1.0,0.0,,,,88.0,45.0,6.2,15.0,6.2,6.9,,12499322,3.0,1.0,1.0,7.0,6.0,3.0,1.0,,,,,1.0,,0.2914,0.0771734,2.0,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
76132,Milan Đurić,F,11,2690,home,False,False,20.0,9.0,,,0.0,,,,90.0,30.0,6.9,13.0,6.9,7.6,,12499322,,,2.0,6.0,16.0,2.0,,,1.0,,,,2.0,,0.0424288,13.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,
838907,Dany Mota,F,47,2729,home,True,False,2.0,1.0,,,0.0,,,,27.0,11.0,7.2,5.0,7.2,7.6,,12499322,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,0.8172,,,1.0,,,,,,,,,,,,,,,,,,,,,,
107936,Danilo D'Ambrosio,D,33,241802,home,True,False,2.0,,2.0,,0.0,,,,17.0,7.0,6.6,2.0,6.6,6.6,,12499322,,,,2.0,2.0,,1.0,,,,,2.0,2.0,0.0096,,,,,,,,,,,,,,,,,,,,,,,,,
148458,Gianluca Caprari,F,10,2729,home,True,False,,,,,0.0,,,,8.0,1.0,6.5,1.0,6.5,6.5,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109940,Andrea Mazza,G,69,117232,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912980,Andrea Vailati,G,56,826808,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100565,Luca Caldirola,D,5,241802,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139397,Mattia Valoti,M,27,2761,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547260,Kevin Martins,F,55,2729,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153434,Omari Forson,F,20,2729,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190933,Mirko Marić,F,24,2729,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346676,Patrick Ciurria,F,84,2729,home,True,False,,,,,,,,,,,,,,,,12499322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793986,Mile Svilar,G,99,2702,away,False,False,31.0,20.0,12.0,2.0,0.0,1.0,1.0,2.0,90.0,41.0,6.8,11.0,6.8,6.5,0.1869,12499322,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611210,Gianluca Mancini,D,23,2702,away,False,False,71.0,68.0,4.0,3.0,0.0,,,,90.0,82.0,6.9,5.0,6.9,6.8,,12499322,2.0,,2.0,5.0,6.0,,,,2.0,,1.0,3.0,3.0,,0.0161556,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
848287,Evan Ndicka,D,5,2702,away,False,False,85.0,81.0,6.0,3.0,0.0,,,,90.0,98.0,6.4,6.0,6.4,6.0,,12499322,,,14.0,18.0,4.0,1.0,,,4.0,,2.0,1.0,3.0,,0.0158258,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
848355,Angeliño,D,3,2702,away,False,False,67.0,57.0,5.0,4.0,0.0,,,,71.0,93.0,6.7,15.0,6.7,6.7,,12499322,3.0,,2.0,6.0,5.0,2.0,,,6.0,,,5.0,2.0,0.0345,0.0186781,,,1.0,,,,,,,,,,,,,,,,,,,,,
893008,Zeki Çelik,M,19,2702,away,False,False,41.0,37.0,3.0,1.0,0.0,,,,86.0,58.0,7.2,8.0,7.2,6.8,,12499322,4.0,1.0,,2.0,2.0,,1.0,,1.0,,,2.0,1.0,0.0254,0.0751987,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
974087,Manu Koné,M,17,2702,away,False,False,57.0,53.0,1.0,,0.0,,,,90.0,74.0,6.9,10.0,6.9,6.6,,12499322,,,1.0,5.0,2.0,3.0,1.0,,,,1.0,,,0.2132,0.0434112,,2.0,3.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
186855,Bryan Cristante,M,4,2702,away,False,False,94.0,80.0,3.0,,0.0,,,,90.0,106.0,7.6,18.0,7.6,7.4,,12499322,,,,2.0,5.0,1.0,,,2.0,,,3.0,1.0,,0.130104,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
45925,Stephan El Shaarawy,M,92,2702,away,False,False,11.0,10.0,,,0.0,,,,20.0,16.0,6.7,1.0,6.7,6.8,,12499322,,,,,1.0,,,,,,,1.0,,,0.0218019,,,,,,,,,1.0,,,,,,,,,,,,,,,
1082406,Matías Soulé,F,18,2702,away,False,False,43.0,37.0,1.0,1.0,0.0,,,,71.0,64.0,7.5,10.0,7.5,7.5,,12499322,1.0,,,4.0,10.0,,,,,,1.0,1.0,2.0,,0.0723644,1.0,4.0,,,6.0,4.0,,,2.0,,,,,,,,,,,,,,,
555540,Lorenzo Pellegrini,F,7,2702,away,False,True,23.0,18.0,2.0,1.0,0.0,,,,86.0,38.0,6.9,11.0,6.9,6.5,,12499322,4.0,,3.0,4.0,4.0,1.0,1.0,,,,,2.0,,0.253,0.160113,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
798820,Artem Dovbyk,F,11,2702,away,False,False,14.0,12.0,,,0.0,,,,90.0,27.0,7.8,4.0,7.8,7.7,,12499322,,,1.0,4.0,6.0,,1.0,1.0,,,,1.0,1.0,0.4423,0.117335,1.0,2.0,1.0,,4.0,2.0,,,3.0,,,,1.0,,,,1.0,,,,,,,
984184,Nicola Zalewski,M,59,2697,away,True,False,36.0,28.0,1.0,1.0,0.0,,,,70.0,55.0,7.1,15.0,7.1,7.2,,12499322,6.0,2.0,,3.0,6.0,1.0,,,1.0,,,1.0,,,0.0882159,1.0,4.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,
353130,Mario Hermoso,D,22,2702,away,True,False,11.0,10.0,,,0.0,,,,19.0,13.0,6.6,1.0,6.6,6.8,,12499322,,,,,,,,,1.0,,,,,,0.00966614,,,,,,,,,,,,,,,,,,,,,,,,
1175821,Niccolò Pisilli,M,61,2702,away,True,False,6.0,6.0,,,0.0,,,,19.0,8.0,6.9,,6.9,6.8,,12499322,,,,,1.0,,,,,,,1.0,,0.0528,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
1012172,Tommaso Baldanzi,M,35,2702,away,True,False,3.0,1.0,1.0,,0.0,,,,10.0,10.0,6.5,5.0,6.5,6.6,,12499322,2.0,,,1.0,1.0,1.0,,,,,,,,0.0508,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
